iter	MAE
805	0.06963987138
806	0.06962362176
807	0.06958146967
808	0.06958138301
809	0.06958057378
810	0.06956097188
811	0.06954064289
812	0.06952287845
813	0.0695158373
814	0.06951301658
815	0.0695127379
816	0.06950970499
817	0.06950799884
818	0.06950503001
819	0.06949283891
820	0.06946933681
821	0.06943657949
822	0.06942709532
823	0.06942602763
824	0.06941634613
825	0.06940907543
826	0.06940152421
827	0.06939624832
828	0.06939598962
829	0.06939358292
830	0.06939165745
831	0.06939131147
832	0.06939086088
833	0.06938779479
834	0.06936963361
835	0.06936744886
836	0.06936702979
837	0.06934850692
838	0.06934770122
839	0.06934622475
840	0.06934366976
841	0.06933955821
842	0.06933527205
843	0.06929710988
844	0.06926793897
845	0.06926344649
846	0.06925941282
847	0.06925904104
848	0.06925113783
849	0.06924977577
850	0.06924970601
851	0.069247941
852	0.06924559719
853	0.06924544245
854	0.06921704679
855	0.06921333328
856	0.06921240325
857	0.06921033966
858	0.06920871292
859	0.06920837662
860	0.06920797808
861	0.0692064302
862	0.06920335138
863	0.06918183757
864	0.06916945911
865	0.06916795317
866	0.06916613617
867	0.06916567696
868	0.06915204513
869	0.06915082103
870	0.06915036942
871	0.06914684008
872	0.06914661975
873	0.06914577283
874	0.06913676025
875	0.06911648865
876	0.06911200134
877	0.06911192549
878	0.06911189415
879	0.06911180998
880	0.06908281499
881	0.0690363915
882	0.06903626003
883	0.06903606682
884	0.06903566626
885	0.06903566122
886	0.06903563435
887	0.06903558023
888	0.06903545899
889	0.06900476591
890	0.0690036421
891	0.06900058874
892	0.06900018626
893	0.06899454079
894	0.06899191539
895	0.06898940751
896	0.06897133974
897	0.06893732558
898	0.06890660243
899	0.06890514344
900	0.06889513996
901	0.06888188037
902	0.06888063941
903	0.06888038376
904	0.06888023571
905	0.06885602112
906	0.06883827369
907	0.0688370708
908	0.06883687
909	0.06883594776
910	0.06883530643
911	0.06883529149
912	0.06880989423
913	0.06880446705
914	0.0688002249
915	0.06879974829
916	0.06879955626
917	0.06879337165
918	0.0687724175
919	0.06877190901
920	0.0687692132
921	0.06875515088
922	0.06875379256
923	0.06875158299
924	0.06874508819
925	0.06872869954
926	0.06871981033
927	0.0687117658
928	0.0687113521
929	0.06869396697
930	0.0686890703
931	0.06868722414
932	0.06868548377
933	0.06868115514
934	0.06868057272
935	0.06866602034
936	0.0686654714
937	0.06866505947
938	0.06865967508
939	0.06865825996
940	0.06865817811
941	0.06865741399
942	0.06865540672
943	0.06865470386
944	0.06865153136
945	0.06862128544
946	0.06861523808
947	0.06859106034
948	0.06858749729
949	0.06858723755
950	0.06857711318
951	0.06855087541
952	0.06854531162
953	0.06854259179
954	0.06853984663
955	0.06853720697
956	0.06853506517
957	0.06853183502
958	0.06851392601
959	0.06851230248
960	0.06848945234
961	0.0684859284
962	0.06847431615
963	0.06846756391
964	0.06845233115
965	0.0684457985
966	0.06840397985
967	0.06839932649
968	0.06839235721
969	0.06839134128
970	0.06835883584
971	0.06835239361
972	0.0683288446
973	0.06831089255
974	0.0683103942
975	0.06831011342
976	0.06830639162
977	0.06830035238
978	0.06829697724
979	0.06828522874
980	0.06828513066
981	0.06827866186
982	0.06827830479
983	0.06827816157
984	0.06827810619
985	0.06827797106
986	0.06827481445
987	0.06826790053
988	0.06826439277
989	0.06824502793
990	0.06823091286
991	0.06823088311
992	0.06822770962
993	0.06822770078
994	0.06818942683
995	0.06817119624
996	0.06815542501
997	0.06813558033
998	0.06810860952
999	0.06810322655
1000	0.06808276927
1001	0.06808051881
1002	0.06807793521
1003	0.0680726641
1004	0.06807196087
1005	0.06807191633
1006	0.06807021449
1007	0.06806992419
1008	0.0680672991
1009	0.06804235844
1010	0.06804116082
1011	0.06804094501
1012	0.0680407617
1013	0.06803566166
1014	0.06803377628
1015	0.06803374221
1016	0.06801617576
1017	0.06801442543
1018	0.06799619089
1019	0.06798688444
1020	0.06797342791
1021	0.0679725878
1022	0.06797257972
1023	0.06797241467
1024	0.06797009023
1025	0.06797001413
1026	0.06796993955
1027	0.06796992453
1028	0.0679698944
1029	0.06796989005
1030	0.06796927765
1031	0.06796921977
1032	0.06796877721
1033	0.067967439
1034	0.0679672543
1035	0.06796605233
1036	0.06796599647
1037	0.06796400483
1038	0.06796189429
1039	0.06796178702
1040	0.0679617353
1041	0.06795926227
1042	0.06795919654
1043	0.06795878807
1044	0.06795732632
1045	0.0679555657
1046	0.06795539134
1047	0.06795501174
1048	0.06795498099
1049	0.06795072008
1050	0.06795053218
1051	0.06795045568
1052	0.06794769401
1053	0.06794767039
1054	0.06794713004
1055	0.06794209567
1056	0.06791651019
1057	0.06791411022
1058	0.06791368011
1059	0.06791161458
1060	0.06789273306
1061	0.06789215586
1062	0.06789181685
1063	0.06789173353
1064	0.06789167767
1065	0.06788601461
1066	0.06788592313
1067	0.06788255554
1068	0.06788246248
1069	0.06787951126
1070	0.06787138746
1071	0.06785973206
1072	0.06785965088
1073	0.06785352322
1074	0.067850992
1075	0.0678504803
1076	0.06781952618
1077	0.06781788323
1078	0.06781536826
1079	0.06780328539
1080	0.0677782256
1081	0.06777498065
1082	0.06777472496
1083	0.06777460608
1084	0.06777338919
1085	0.06777300048
1086	0.06777265148
1087	0.06776624204
1088	0.06776582909
1089	0.06776003043
1090	0.06776002203
1091	0.06775964024
1092	0.06775770323
1093	0.06775005146
1094	0.06774757654
1095	0.06774736292
1096	0.06774668302
1097	0.06774532658
1098	0.06774459503
1099	0.06774379528
1100	0.06772148931
1101	0.06772133804
1102	0.06772126479
1103	0.06772049002
1104	0.06772025871
1105	0.06771946863
1106	0.06771944007
1107	0.06771739397
1108	0.06771705684
1109	0.06771334116
1110	0.06771327199
1111	0.06770504972
1112	0.0677045524
1113	0.06770346453
1114	0.06769235977
1115	0.06769167886
1116	0.06769054599
1117	0.06767630036
1118	0.06767207404
1119	0.06767050089
1120	0.06765236046
1121	0.06763629999
1122	0.06763490473
1123	0.06763054869
1124	0.06763025333
1125	0.06761714225
1126	0.06761433541
1127	0.06756917338
1128	0.06755699059
1129	0.06755692448
1130	0.06755421567
1131	0.06755412911
1132	0.06755394361
1133	0.0675460981
1134	0.06752972603
1135	0.0675295215
1136	0.06752397905
1137	0.06752338056
1138	0.06751431034
1139	0.06750468808
1140	0.06750447359
1141	0.06750428
1142	0.06750366914
1143	0.06750050179
1144	0.06747472478
1145	0.06747466943
1146	0.06747110214
1147	0.06745189722
1148	0.06744970064
1149	0.06741937616
1150	0.06741843859
1151	0.06738048342
1152	0.06737551817
1153	0.06735103225
1154	0.06731923649
1155	0.06730438475
1156	0.06730263933
1157	0.06730242536
1158	0.06730207921
1159	0.06730202229
1160	0.06730169873
1161	0.06730166962
1162	0.06729977169
1163	0.06729942795
1164	0.06729870638
1165	0.06729644996
1166	0.06729385087
1167	0.06729117979
1168	0.06728685467
1169	0.067286496
1170	0.06727730381
1171	0.06726987911
1172	0.06726875285
1173	0.06726839697
1174	0.06726833133
1175	0.06725539594
1176	0.06725506915
1177	0.06725502935
1178	0.06725474771
1179	0.06724848594
1180	0.06724262259
1181	0.06724253806
1182	0.06723441448
1183	0.0672319625
1184	0.06721739219
1185	0.06720627522
1186	0.06720410043
1187	0.0672032875
1188	0.0671769361
1189	0.06717684635
1190	0.0671766823
1191	0.06717471631
1192	0.06717245911
1193	0.06717204957
1194	0.06716886497
1195	0.06716884428
1196	0.06716880158
1197	0.06716843328
1198	0.06715909315
1199	0.06715749399
1200	0.06715675254
1201	0.06713931758
1202	0.06713476703
1203	0.06713192837
1204	0.0671313816
1205	0.06713112831
1206	0.06713069989
1207	0.06712534185
1208	0.06712265371
1209	0.06712260418
1210	0.06712258687
1211	0.06712189379
1212	0.06711904028
1213	0.06711275259
1214	0.06710498279
1215	0.06710333344
1216	0.06710157136
1217	0.06708776181
1218	0.06704939829
1219	0.06704937761
1220	0.06704508295
1221	0.06703849667
1222	0.06703846887
1223	0.06703633233
1224	0.06703166921
1225	0.06702186963
1226	0.0670215704
1227	0.06702110167
1228	0.06701098555
1229	0.0670066996
1230	0.06698834393
1231	0.06698012784
1232	0.06697304149
1233	0.06697300255
1234	0.06697274013
1235	0.06694827873
1236	0.06693602438
1237	0.06691957359
1238	0.06691940591
1239	0.06691164039
1240	0.06690318817
1241	0.06690301463
1242	0.06688942422
1243	0.06688878713
1244	0.06688765235
1245	0.06688753609
1246	0.06688617342
1247	0.06688431119
1248	0.06688260494
1249	0.06688165444
1250	0.06686588875
1251	0.06685980051
1252	0.06685967754
1253	0.06683699848
1254	0.06682422384
1255	0.06682407191
1256	0.06681968181
1257	0.06681965125
1258	0.06681959902
1259	0.06681874023
1260	0.0668180216
1261	0.0668153631
1262	0.06681250708
1263	0.06681139008
1264	0.06680731101
1265	0.06680380836
1266	0.06680333226
1267	0.06678030642
1268	0.06677895932
1269	0.06677785321
1270	0.06677773174
1271	0.06677078665
1272	0.06675828488
1273	0.06675333887
1274	0.0667529774
1275	0.06675280914
1276	0.0667441588
1277	0.06674409661
1278	0.06674228861
1279	0.06672717281
1280	0.06672554509
1281	0.06672532951
1282	0.06672530146
1283	0.06671610204
1284	0.06671510113
1285	0.06671346218
1286	0.06670712158
1287	0.06669694364
1288	0.06669206077
1289	0.06669151124
1290	0.06668815904
1291	0.06668809517
1292	0.06668098578
1293	0.06667518011
1294	0.06667429133
1295	0.06667419027
1296	0.06667410238
1297	0.06667407837
1298	0.0666738375
1299	0.06667360432
1300	0.0666735675
1301	0.06667344365
1302	0.06667338025
1303	0.06666289066
1304	0.0666563133
1305	0.06665478541
1306	0.0666547075
1307	0.06665420898
1308	0.06665399409
1309	0.06665212152
1310	0.06665209433
1311	0.06663839638
1312	0.06663135743
1313	0.06662079453
1314	0.06662050148
1315	0.06661976216
1316	0.06660990201
1317	0.0666065496
1318	0.06660549357
1319	0.06660394207
1320	0.06660379922
1321	0.06660280752
1322	0.06658671335
1323	0.06657078713
1324	0.06656683973
1325	0.06655831919
1326	0.06652892282
1327	0.06650951705
1328	0.0665047454
1329	0.06649453213
1330	0.06649332329
1331	0.06648681057
1332	0.06645883534
1333	0.06645544432
1334	0.06645503219
1335	0.06645475102
1336	0.06645277498
1337	0.06644800426
1338	0.06644765479
1339	0.06644491377
1340	0.06643560326
1341	0.06642235894
1342	0.06642201694
1343	0.06642062855
1344	0.06641298933
1345	0.06637985669
1346	0.06637975392
1347	0.0663797167
1348	0.06637946959
1349	0.06637942723
1350	0.06637927132
1351	0.06637238236
1352	0.0663589876
1353	0.06635805553
1354	0.06635467298
1355	0.0663467808
1356	0.06634644363
1357	0.06634594315
1358	0.06634577387
1359	0.06634519056
1360	0.06634354601
1361	0.06634274106
1362	0.06634247511
1363	0.06634239984
1364	0.06634236658
1365	0.06634218574
1366	0.06633487747
1367	0.06633288582
1368	0.06633219441
1369	0.06632678843
1370	0.06632389524
1371	0.06632374933
1372	0.06631575022
1373	0.06631169207
1374	0.06630801155
1375	0.06630619867
1376	0.06630069192
1377	0.06629999432
1378	0.0662946659
1379	0.06629427095
1380	0.06628554111
1381	0.06628521013
1382	0.0662844016
1383	0.06628318206
1384	0.0662831217
1385	0.06628103823
1386	0.06628027268
1387	0.06627955925
1388	0.06627179375
1389	0.06626887905
1390	0.06626797906
1391	0.06626750873
1392	0.06626482305
1393	0.06625382005
1394	0.06625379072
1395	0.06625061357
1396	0.06624056056
1397	0.06623892401
1398	0.0662320033
1399	0.06622528898
1400	0.06622518349
1401	0.06621673898
1402	0.06621076387
1403	0.06621052981
1404	0.06621041503
1405	0.0662103219
1406	0.06619887226
1407	0.06619075631
1408	0.0661898972
1409	0.06618878529
1410	0.06618724975
1411	0.06617953361
1412	0.06617932188
1413	0.06617897895
1414	0.06616836333
1415	0.06616775214
1416	0.06616340349
1417	0.06616122623
1418	0.06615571526
1419	0.06615408364
1420	0.06615113399
1421	0.06612991334
1422	0.06611545871
1423	0.06610750999
1424	0.06609262385
1425	0.066092209
1426	0.06609214234
1427	0.06608810017
1428	0.06608784883
1429	0.06608326218
1430	0.06608179518
1431	0.06608037608
1432	0.06607406521
1433	0.06605725504
1434	0.06604605074
1435	0.06604192878
1436	0.06604063499
1437	0.06603845929
1438	0.06602985772
1439	0.06602820713
1440	0.06602817354
1441	0.06602720979
1442	0.06602698203
1443	0.06602329776
1444	0.06602184948
1445	0.06602055751
1446	0.06601970191
1447	0.06600895582
1448	0.06600641554
1449	0.06600558527
1450	0.06600539653
1451	0.06600290548
1452	0.06600259675
1453	0.06600238393
1454	0.06600049622
1455	0.06599259171
1456	0.06598219029
1457	0.06598214158
1458	0.0659813436
1459	0.06597529511
1460	0.06597504901
1461	0.06597216797
1462	0.06595802656
1463	0.06595757715
1464	0.06595736644
1465	0.06595726153
1466	0.0659572422
1467	0.06594956375
1468	0.06594848667
1469	0.06594835236
1470	0.0659464971
1471	0.06594604886
1472	0.06593127544
1473	0.06591759836
1474	0.06590861832
1475	0.06590821906
1476	0.06590530182
1477	0.0659039944
1478	0.06590383007
1479	0.0659034138
1480	0.06590324649
1481	0.06590316611
1482	0.06588145933
1483	0.06585919051
1484	0.06585899185
1485	0.06585889825
1486	0.06585364339
1487	0.0658532689
1488	0.0658531583
1489	0.06583447736
1490	0.06583244956
1491	0.06583063837
1492	0.06582913579
1493	0.06582900901
1494	0.06581146335
1495	0.06581104047
1496	0.06580997538
1497	0.06580974312
1498	0.06580262753
1499	0.06580236804
